clip,call_type,selected_preset,candidate_score,has_safe_noise,has_context,reduction_pct,sparsity_pct,peak_freq_hz,peak_in_target_band,target_band_retention_pct,machine_band_suppression_pct,target_machine_ratio_gain_db,target_band_cosine_similarity,core_rumble_retention_pct,target_band_low_hz,target_band_high_hz,noise_reference_match_reduction_db,context_elephant_band_energy
call_179.wav,rumble,rumble_aggressive,37.82245973630009,1,1,73.22825240634927,92.72666105971405,90.65782200110559,1,28.281920838020746,98.3856308156767,12.435060433341054,0.8392915725708008,28.281920838020746,10.0,150.0,17.919971410019002,269530.5625
call_49.wav,rumble,rumble_aggressive,41.26238060800051,1,1,27.207482826663963,94.41712294673967,28.839922229423205,1,55.45475791019789,96.7749782685597,12.354061682793558,0.9599025249481201,55.45475791019789,10.0,150.0,14.914673545750949,27915.490234375
call_19.wav,rumble,rumble_aggressive,38.08614182438884,1,1,46.871680043841,94.41207897793264,83.66890380313198,1,28.432240720643655,98.32808961091418,12.305980909697038,0.893537163734436,28.432240720643655,10.0,150.0,17.7678700355277,286769.96875
call_58.wav,rumble,rumble_aggressive,41.33796178976566,1,1,31.43072120434408,91.19421860885275,28.185554903112152,1,58.49448326727467,96.52016443794584,12.255561867689439,0.9511392116546631,58.49448326727467,10.0,150.0,14.584412779441587,53934.24609375
call_24.wav,rumble,rumble_aggressive,42.32901409605047,1,1,20.965558519910555,92.06161745827984,83.19513543394142,1,69.03136165799303,95.8119717403156,12.170368365032466,0.9653005599975586,69.03136165799303,10.0,150.0,13.779903964812995,6045.74609375
call_88.wav,rumble,rumble_aggressive,40.586116505938485,1,1,28.55926878159025,94.35132913126884,30.563850342525907,1,54.38010001013245,96.6685906467406,12.128120012302912,0.9294064044952393,54.38010001013245,10.0,150.0,14.773719992695652,234963.296875
call_109.wav,rumble,rumble_aggressive,30.59105548050042,1,1,69.25181850550916,96.22439024390243,25.004371393600277,1,12.024759204708632,99.20654408944164,11.805535887980007,0.8082050085067749,12.024759204708632,10.0,150.0,21.004772003935752,35637.3046875
call_10.wav,rumble,rumble_aggressive,40.75736936593052,1,1,33.93922193839969,92.49756097560976,56.919060052219315,1,59.91460409805235,96.02023669876878,11.776754510229775,0.9496042132377625,59.91460409805235,10.0,150.0,14.001427570785838,154401.296875
call_9.wav,rumble,rumble_aggressive,40.71320896938074,1,1,23.175906925037314,93.72186563970902,28.192371475953568,1,61.209430855844694,95.9146855580384,11.755928520114832,0.932598888874054,61.209430855844694,10.0,150.0,13.887745106974815,290400.3125
call_72.wav,rumble,rumble_aggressive,38.95396754678627,1,1,34.074063766262164,94.04878048780488,28.87921155168462,1,45.004798152326515,96.96629490722464,11.712854575913651,0.9122734665870667,45.004798152326515,10.0,150.0,15.180266393717366,1962529.125
call_208.wav,rumble,rumble_aggressive,28.990606476209493,1,1,77.01516309034405,94.99606608969316,3.5569105691056913,0,21.423019261246488,98.53242661836967,11.642808522019248,0.7397152185440063,21.423019261246488,10.0,150.0,18.334001739370038,737465.3125
call_64.wav,rumble,rumble_aggressive,42.740971373629115,1,1,9.766665989423851,95.03400893163861,27.8576166261331,1,82.10806623287722,94.2729922750157,11.564580550488493,0.9747390747070312,82.10806623287722,10.0,150.0,12.420722310798258,1678981.0
call_136.wav,rumble,rumble_aggressive,38.87964518728043,1,1,41.56376047699312,96.15759849906192,46.66666666666666,1,55.20021540937857,96.04084246637277,11.443379899560227,0.8319530487060547,55.20021540937857,10.0,150.0,14.023972174637453,130308.765625
